#{"t_start": 1789588117.2260764, "env_id": "None"}
r,l,t
238.037457,96,12584.997943
179.18133,96,12591.958951
205.509478,90,12597.496538
210.35325,125,12604.896367
151.133394,91,12610.099754
217.14479,98,12616.359446
-100.642288,1,12616.929669
122.826696,25,12618.746463
-100.08753,1,12618.97419
-100.079324,1,12621.035542
-17.877657,118,12629.614347
-100.095021,1,12631.020606
174.227203,69,12635.080117
172.540005,76,12639.763186
-27.711986,172,12649.555381
201.535045,127,12657.014275
132.477204,25,12660.195525
144.61195,40,12662.856476
172.319152,52,12666.243229
-100.068378,1,12666.69894
135.47013,38,12669.881068
-100.09774,1,12670.509338
248.644964,122,12677.743952
228.213021,102,12684.490263
100.416545,1,12684.886922
164.071623,64,12688.773994
-88.726726,53,12693.758742
-100.063797,1,12695.868177
199.383642,74,12700.957768
165.208693,56,12704.645241
-98.128443,8,12706.822444
177.312749,68,12712.103486
116.143845,26,12713.981462
123.239329,21,12717.197401
-84.439792,28,12720.919906
185.777632,64,12724.919325
133.042056,34,12727.968367
161.299098,69,12732.130756
-100.064104,1,12732.593313
-100.256951,1,12734.695108
-100.05061,1,12736.795512
-100.079962,1,12738.880445
-100.053315,1,12740.985123
-135.049002,67,12746.863239
176.600325,47,12749.814061
147.483818,47,12752.515252
-161.14085,1,12752.892626
-80.86666,56,12756.878868
231.970472,135,12765.000591
-82.268022,28,12768.629444
-36.964697,89,12776.096585
-100.13279,1,12776.290347
226.395079,98,12782.086418
149.310471,79,12786.731668
-95.4626,4,12788.983589
-3.665283,236,12803.339707
172.637939,61,12808.596022
250.401438,141,12816.780696
-100.025635,1,12817.580814
177.784191,56,12821.367329
149.935386,36,12823.91397
231.217093,70,12828.506636
228.718634,83,12834.222969
189.416282,74,12839.53373
184.130489,69,12843.723134
156.487112,73,12848.222594
123.501829,54,12851.866779
-100.641873,9,12852.433105
151.585716,32,12855.288788
-38.132998,100,12861.432204
114.119798,12,12862.170294
213.340812,92,12867.566625
251.262414,113,12874.268862
178.301964,66,12878.156276
175.836677,51,12881.170672
3.178147,106,12887.17228
-100.07194,1,12889.26832
-100.108153,1,12891.366056
-100.053154,1,12893.4603
-99.56597,1,12895.560946
-100.062935,1,12897.62096
160.174221,75,12902.253888
-100.078491,1,12902.663717
-100.167761,1,12902.891629
148.889636,42,12907.301495
196.216212,75,12913.362944
-98.912074,18,12915.257393
132.823331,38,12919.169246
139.926135,33,12923.102706
-94.547069,38,12927.29578
128.15855,30,12929.177799
200.656352,93,12935.085101
-100.054707,1,12935.5423
-100.050151,1,12936.584691
-100.1095,1,12936.766923
-100.843098,62,12940.979866
202.725795,72,12945.205138
225.365219,69,12949.63033
-74.921444,22,12952.912211
151.559878,49,12955.809146
198.36012,108,12962.065792
152.191058,51,12965.4381
226.341586,90,12970.79133
142.271626,35,12972.889947
163.785575,59,12976.351469
227.426889,98,12983.925169
192.492856,120,12991.733387
206.265905,83,12996.752822
220.162845,99,13002.795145
-99.958221,1,13004.313432
-100.110371,1,13005.292188
179.748339,51,13008.280416
198.552884,157,13019.540843
257.872238,110,13026.279813
-100.159486,2,13026.505293
-6.245673,1,13026.731412
232.960128,98,13032.603836
-54.770676,124,13039.666398
139.240455,32,13041.540893
236.416581,93,13048.588373
220.040345,133,13056.544212
139.394027,38,13058.891118
-100.058961,1,13059.032855
185.202324,74,13063.590502
161.216384,46,13066.886293
-100.81151,11,13067.625181
-81.655949,35,13071.170737
-97.795671,32,13073.665476
169.203537,65,13078.563329
208.525526,39,13082.765866
-20.06532,95,13088.665908
117.56505,12,13089.520265
114.547893,15,13090.491216
163.578239,63,13094.286278
-100.326943,1,13094.405177
190.507898,80,13099.135621
222.572025,90,13104.567405
197.586644,75,13110.489361
210.16934,94,13116.920183
5.375142,67,13122.784348
-99.900435,1,13123.618431
154.617298,46,13126.334647
-79.124891,25,13128.371218
136.760909,32,13130.35125
163.617338,77,13134.782237
194.708842,81,13139.611092
122.789384,40,13142.133096
205.199134,144,13152.364832
184.66669,61,13156.742938
-140.208414,69,13162.732022
-101.373864,14,13163.645499
-99.955897,1,13163.765804
211.907986,101,13169.737528
-100.446802,8,13170.981451
242.140668,133,13179.244981
230.752019,95,13185.414209
-71.99213,85,13190.88131
-100.055285,1,13192.972305
220.981662,95,13200.50304
217.536131,92,13206.081158
178.363591,54,13209.904343
181.258854,15,13210.921966
172.821139,98,13216.936544
-75.812638,81,13222.158547
-59.225901,135,13230.117656
128.456937,24,13232.265399
-102.949986,2,13232.585882
-100.113004,1,13232.878384
-100.092708,1,13234.961246
-99.805009,1,13237.065562
96.006529,66,13242.887527
-94.671389,19,13245.977079
155.37592,58,13251.275115
154.079047,53,13256.329451
-10.340261,106,13262.318303
170.854735,47,13266.111538
302.140618,63,13270.937243
183.281384,87,13276.177376
199.013669,94,13281.706318
132.930802,61,13286.299052
-86.827498,47,13289.848239
-86.249158,80,13294.743183
143.371864,43,13297.485849
189.289868,65,13301.914629
-97.150671,48,13304.824842
180.724787,66,13308.615279
-100.062979,1,13310.218964
-99.642637,1,13311.249279
144.635913,30,13313.968072
240.265432,93,13320.478883
213.472697,80,13325.889704
217.333644,73,13332.061122
212.260817,78,13337.014391
172.620693,113,13344.150043
-100.177815,1,13345.93073
160.145843,46,13348.654636
-85.101439,61,13352.195732
99.890305,1,13352.941396
208.095577,86,13357.840379
155.922557,54,13361.627898
-99.599067,6,13362.01948
154.272286,50,13366.703918
118.171694,13,13367.55005
130.025333,42,13370.922785
169.582202,43,13375.39447
-101.364421,19,13376.515257
192.653265,68,13381.326502
20.01382,19,13384.464197
-387.967305,2,13384.604997
-38.890516,81,13389.390052
161.113037,48,13392.584093
176.18547,13,13395.358845
257.21325,115,13402.465699
180.768832,67,13406.841692
148.856589,86,13412.259648
-100.09897,1,13412.542845
202.118975,91,13417.917551
-99.968761,1,13419.235447
205.066876,89,13424.765076
178.459931,56,13428.022622
232.127739,45,13432.613993
-100.06056,1,13432.838552
-100.100133,1,13434.952598
-100.051914,1,13437.066443
-100.066967,1,13439.177288
167.2256,49,13443.789654
217.644096,86,13448.843056
136.054472,30,13450.912762
156.787836,45,13454.19354
243.545821,105,13460.263991
231.489781,93,13466.626511
113.905549,28,13468.311187
159.904526,159,13477.800872
169.660744,61,13481.982283
109.092351,11,13484.484646
-100.04141,1,13484.654856
183.111479,57,13488.832458
236.931455,136,13497.08193
222.23287,89,13502.420388
-100.050086,1,13502.760807
-82.254669,3,13503.458946
-107.856181,1,13505.524405
150.778729,34,13507.954675
-66.871625,66,13511.868234
172.881258,73,13516.176382
253.039616,122,13523.310726
202.621965,76,13528.076394
217.57558,86,13533.23875
195.292639,117,13540.4542
190.593197,63,13544.514183
-26.291412,101,13551.8558
-100.035318,1,13553.053279
123.16949,27,13556.072505
145.636474,57,13560.525529
128.399625,33,13564.422919
106.208355,16,13565.536916
-100.091864,1,13565.834957
195.370421,68,13569.891107
162.452444,56,13573.573858
133.140682,45,13577.190866
197.537406,72,13581.515473
114.588404,21,13584.098817
172.9566,78,13589.548132
102.358841,10,13592.093845
178.625432,94,13597.435793
-99.922168,1,13598.169888
213.880813,62,13603.314957
-273.273665,1,13603.475322
149.277346,37,13605.996475
137.835756,278,13622.780154
239.841255,92,13628.34629
219.690486,85,13633.691375
225.9188,136,13641.790105
185.492757,33,13643.964909
163.818979,95,13651.514751
131.219629,28,13653.221966
124.801592,21,13654.632988
-99.406984,1,13654.867854
-100.0704,1,13654.986464
-99.511997,29,13656.752972
-100.06466,1,13658.854157
234.809653,118,13667.504793
115.759648,21,13669.817945
-100.116135,1,13670.391911
-100.115918,1,13672.488791
170.492578,56,13677.692608
203.231077,69,13681.9715
176.749399,93,13687.481865
142.798207,31,13689.601382
176.402998,70,13694.053164
113.524337,117,13702.75096
-100.753112,1,13702.868878
195.873937,93,13708.81479
146.870358,30,13710.916322
154.263991,84,13715.848739
191.990337,85,13721.332265
113.102802,16,13722.701195
199.683306,84,13728.105225
147.571729,54,13732.503527
108.154461,10,13733.296403
-98.084597,2,13733.479357
163.925516,42,13736.078264
-13.293145,300,13753.192356
172.197177,31,13756.464886
126.901884,31,13758.512709
-58.465867,1,13759.691293
162.831742,49,13762.587395
-113.445155,38,13766.829819
176.913966,73,13771.189563
200.009169,173,13781.265095
-96.556653,30,13784.946291
143.703154,38,13787.14744
167.432037,83,13793.917038
236.539125,46,13798.638508
196.387874,74,13803.248917
194.658245,107,13811.344264
206.156281,92,13817.985977
158.582776,52,13821.035511
232.373384,117,13829.785279
129.910727,30,13831.935966
-100.099786,1,13832.338026
187.840847,68,13836.765677
157.38583,124,13844.335138
199.427458,93,13849.892114
-34.628068,96,13856.074372
197.978068,87,13861.574445
-79.817,48,13864.496193
174.748373,80,13869.39231
182.802483,83,13874.625211
-31.791443,80,13879.483545
129.399657,28,13881.340127
-99.455096,1,13882.351439
-100.104618,1,13882.468154
148.214921,39,13884.797448
128.527388,29,13886.553574
187.621091,73,13890.92877
226.711902,66,13895.521018
-99.313941,1,13895.638588
186.571307,74,13900.077178
135.123703,25,13902.200466
116.641738,20,13903.566967
231.190652,106,13909.880899
-98.500365,7,13911.409954
113.72826,17,13912.482743
140.8064,30,13914.264934
185.983788,140,13924.461594
125.203202,25,13925.932466
201.678233,81,13932.420686
246.667932,116,13939.241316
168.00497,42,13941.739354
200.132288,37,13945.860086
235.308777,100,13953.577977
170.52896,49,13957.30559
-80.494089,35,13959.613459
185.731992,61,13964.068083
-93.514201,73,13969.801431
212.886072,87,13975.168758
176.733276,60,13979.494257
166.809018,85,13984.726814
-10.307738,136,13992.794405
205.27033,71,13997.049284
-18.938576,289,14014.031097
-100.097025,1,14014.835683
174.792192,91,14021.365744
140.933605,74,14026.431863
221.73817,149,14036.897629
313.113057,96,14043.403674
-74.427811,25,14044.864185
235.836525,110,14052.753596
198.964795,129,14061.208232
163.747981,57,14064.573594
167.05431,53,14068.869782
151.818681,40,14071.439903
188.473877,71,14076.272106
-121.70512,2,14076.417151
-100.066965,1,14076.538333
118.889135,19,14077.702275
-100.06667,1,14078.404722
216.144617,78,14083.241722
-79.490487,62,14087.009968
187.985502,87,14092.761377
137.571931,31,14094.613395
-35.726116,137,14103.023749
-100.055877,1,14105.109507
-99.962901,1,14106.561499
165.116562,37,14110.066861
163.124448,114,14116.606082
142.530157,34,14118.978079
-11.138298,300,14136.498905
178.815106,62,14140.425802
235.70347,90,14145.954191
174.117442,51,14149.183553
153.070274,37,14152.567264
193.235104,94,14159.157031
-100.081795,1,14159.72419
155.892573,39,14162.022839
152.340085,62,14165.877583
172.479771,70,14172.272198
141.031335,31,14174.129504
154.29234,49,14177.556176
150.21585,138,14185.438774
224.131741,91,14190.91639
121.951294,26,14192.421612
164.895963,99,14200.310668
-98.888824,1,14200.460478
202.792995,90,14206.207239
149.870168,44,14208.964601
183.097903,62,14212.741766
134.635812,80,14217.536735
205.285354,74,14221.797225
131.51275,27,14224.891575
145.512299,38,14227.079154
197.769591,92,14234.175794
132.572016,23,14236.559455
118.984159,19,14237.976143
-212.970315,1,14238.577789
206.493261,68,14242.596251
153.61946,58,14246.000297
217.953152,79,14250.687063
164.443633,66,14255.218089
122.491375,20,14256.409201
-100.120808,1,14257.602281
-100.057926,1,14259.693883
175.925948,58,14263.840241
132.778808,22,14265.432931
154.138365,37,14267.800845
209.526342,86,14273.600498
-41.760808,134,14282.016275
216.462365,124,14291.095203
212.30075,96,14298.056564
181.481919,66,14302.234319
-126.994218,29,14305.932632
-100.082437,1,14308.02527
140.301136,30,14310.426742
224.964675,132,14319.880184
166.308324,72,14325.483993
125.400232,21,14326.881172
-99.857612,1,14327.003714
-100.056806,1,14327.706617
145.301807,38,14330.420341
-36.929555,122,14337.943194
-100.066455,1,14340.046368
152.335714,59,14344.630068
162.805669,44,14347.194981
194.451375,62,14352.705611
-15.010475,84,14359.446599
-100.084147,1,14361.546792
210.857135,86,14367.869204
-100.183405,1,14367.985667
174.031648,66,14372.833726
199.782261,73,14377.1152
134.808573,33,14380.033252
203.056803,78,14384.529502
150.839638,36,14386.790505
162.284743,42,14391.088489
108.238448,67,14396.951377
110.140168,13,14398.059592
148.327304,34,14400.348929
-99.670371,1,14401.001062
169.297274,50,14404.026102
-68.522492,63,14407.874349
-100.130358,1,14408.114722
222.549051,98,14413.899102
-83.328996,118,14420.814421
212.534355,122,14427.867
-100.076664,1,14428.2598
-99.578415,1,14429.39716
146.869841,39,14431.64157
175.481546,83,14437.71602
240.094476,89,14443.226799
194.502715,67,14447.421048
128.140041,40,14450.039259
186.202512,143,14458.251827
135.514732,38,14460.498543
-82.299474,21,14463.724089
129.765908,87,14470.373267
196.25357,70,14474.577549
-100.083175,1,14474.929183
-31.719189,152,14483.863858
196.056479,98,14489.669924
191.075465,69,14493.649437
270.007314,127,14502.854907
193.988077,69,14508.355279
177.600044,102,14514.636469
249.923125,114,14521.897659
-100.057785,1,14522.864989
-100.060904,1,14524.936788
-100.073923,1,14527.006892
-105.059352,1,14528.800349
205.813948,76,14533.388467
136.105996,72,14538.253165
253.584632,123,14547.257451
-99.397794,6,14549.654055
-100.075293,1,14551.755201
136.107643,44,14555.736327
259.780492,125,14563.443865
-57.060436,81,14570.110229
137.237676,30,14571.906081
177.940921,58,14576.789354
219.703956,86,14583.27885
102.700551,6,14583.843669
155.22759,78,14588.345573
-72.158622,160,14598.680528
-99.736414,1,14599.131846
131.656319,42,14602.790631
-99.519765,1,14604.663673
139.770307,26,14606.236399
-37.48621,9,14608.780818
167.559844,72,14613.903708
163.940307,56,14617.656854
206.276691,51,14622.316764
-99.98353,1,14622.777544
-143.7873,1,14623.811802
103.45748,21,14625.148881
-99.916984,1,14625.421499
167.477211,50,14628.359977
188.773026,68,14632.937032
144.379648,46,14635.79095
214.501136,88,14641.268144
158.22594,66,14645.250762
149.395152,29,14647.061958
193.216066,63,14650.834806
-122.719227,5,14653.163313
166.854559,60,14656.649248
149.949252,42,14659.139199
209.784079,77,14664.066796
-282.206255,1,14664.634447
-100.257534,4,14665.305973
-27.15577,103,14671.167259
-91.762638,20,14672.929286
128.413432,47,14676.046499
-100.069621,1,14678.15115
-100.089379,1,14678.381489
140.908953,40,14681.556686
122.271026,19,14683.371884
200.69149,82,14690.154499
-81.029926,26,14693.674081
206.763779,90,14700.775415
124.161277,25,14702.635481
-99.670486,1,14702.975478
151.038709,55,14706.11763
-123.279497,18,14707.419292
-100.073789,1,14709.512976
-100.109437,1,14711.59703
-100.099262,2,14713.745724
-100.060984,1,14715.853978
-100.058287,1,14717.948394
222.521095,46,14722.602609
196.524312,97,14730.095258
212.090041,106,14738.083136
-100.062462,1,14739.319904
-100.064143,1,14741.411808
198.598745,69,14746.512975
228.434152,90,14751.607945
171.449735,65,14756.797057
179.922903,92,14762.175544
106.793162,5,14764.494854
-43.654718,7,14766.932563
184.195179,62,14771.679759
-228.316294,38,14775.923961
162.064299,44,14779.954349
-93.076812,111,14788.462354
214.853968,78,14793.401457
224.541508,143,14802.774322
238.792222,112,14810.723049
51.269302,9,14813.696569
-99.692627,1,14814.410575
172.203576,62,14817.997895
-241.143867,10,14820.621936
-100.297862,3,14820.849359
134.413438,54,14824.027947
162.703904,117,14832.626431
165.206187,54,14835.714743
-167.105054,1,14835.994924
201.353758,113,14843.926318
-35.705948,69,14848.847582
-100.107556,2,14849.923847
211.618073,188,14860.923765
163.231684,76,14865.960476
-170.46224,19,14869.067243
-100.04295,1,14869.23909
-34.096413,69,14874.848671
-100.06956,1,14874.965475
178.35219,79,14880.636022
